time,total_pgfaults
1645420780.5961392,242608137
1645420780.797122,242608493
1645420780.998111,242608845
1645420781.1991196,242609199
1645420781.4001453,242609552
1645420781.6011293,242609904
1645420781.8021197,242610257
1645420782.0032225,242610612
1645420782.2042084,242610964
1645420782.4051867,242611320
1645420782.6061327,242611671
1645420782.8071167,242612024
1645420783.0080638,242612377
1645420783.2090142,242612730
1645420783.4099753,242613084
1645420783.6109293,242613435
1645420783.8119228,242613788
1645420784.0129628,242614143
1645420784.2139664,242614498
1645420784.4149623,242614851
1645420784.6159956,242615211
1645420784.816955,242615565
1645420785.0179799,242615923
1645420785.2189796,242616284
1645420785.4199772,242616637
1645420785.6209826,242616993
1645420785.8219743,242617348
1645420786.0230103,242617703
1645420786.2239704,242618058
1645420786.424972,242618410
1645420786.6259632,242618764
1645420786.8269615,242619116
1645420787.02796,242619470
1645420787.2289665,242619824
1645420787.4299588,242620178
1645420787.630951,242620531
1645420787.8319347,242620883
1645420788.0329669,242621237
1645420788.2339606,242621592
1645420788.4349568,242621945
1645420788.6359432,242622298
1645420788.8369374,242622651
1645420789.0379734,242623005
1645420789.2389705,242623357
1645420789.4399703,242623711
1645420789.6410005,242624074
1645420789.8419702,242624426
1645420790.0429595,242624785
1645420790.2440066,242625137
1645420790.444975,242625490
1645420790.6460006,242625841
1645420790.8469813,242626194
1645420791.048026,242626547
1645420791.2491024,242626899
1645420791.450057,242627251
1645420791.6510074,242627602
1645420791.8519487,242627957
1645420792.0529866,242628312
1645420792.2543178,242628666
1645420792.4553046,242629019
1645420792.656259,242629376
1645420792.8572135,242629732
1645420793.0581512,242630087
1645420793.2591412,242630442
1645420793.4601219,242630794
1645420793.6611054,242631147
1645420793.8620608,242631503
1645420794.06313,242631856
1645420794.26416,242632209
1645420794.465141,242632563
1645420794.6661365,242632923
1645420794.86713,242633275
1645420795.0681164,242633649
1645420795.269146,242634004
1645420795.4701424,242634355
1645420795.6711276,242634707
1645420795.8721185,242635059
1645420796.0731082,242635414
1645420796.2741332,242635767
1645420796.475115,242636123
1645420796.6761036,242636476
1645420796.87705,242636831
1645420797.078044,242637185
1645420797.278994,242637535
1645420797.4799757,242637890
1645420797.680984,242638243
1645420797.8819737,242638594
1645420798.083004,242638947
1645420798.2840037,242639303
1645420798.4849653,242639656
1645420798.6860082,242640036
1645420798.886969,242640388
1645420799.088,242640743
1645420799.2889907,242641096
1645420799.4899826,242641460
1645420799.6909885,242641815
1645420799.8919916,242642167
1645420800.0930243,242642525
1645420800.2942488,242642880
1645420800.495229,242643234
1645420800.696192,242643588
1645420800.8971746,242643943
1645420801.0981562,242644295
1645420801.2991338,242644648
1645420801.5001137,242645003
1645420801.7011032,242645356
1645420801.9020948,242645709
1645420802.103044,242646059
1645420802.3039868,242646411
1645420802.5050614,242646767
1645420802.7060993,242647120
1645420802.9070897,242647472
1645420803.1081045,242647826
1645420803.3091176,242648182
1645420803.5101094,242648535
1645420803.711103,242648888
1645420803.91209,242649242
1645420804.1130745,242649594
1645420804.31403,242649947
1645420804.51499,242650305
1645420804.7160556,242650659
1645420804.917018,242651019
1645420805.118009,242651375
1645420805.3189707,242651731
1645420805.5199623,242652085
1645420805.7209942,242652438
1645420805.9219897,242652791
1645420806.123036,242653147
1645420806.323981,242653500
1645420806.525011,242653853
1645420806.7260332,242654205
1645420806.927031,242654560
1645420807.1280246,242654918
1645420807.3289819,242655273
1645420807.5299804,242655627
1645420807.7309701,242655982
1645420807.9319613,242656336
1645420808.1329958,242656692
1645420808.3339567,242657046
1645420808.5349438,242657398
1645420808.7359707,242657751
1645420808.9369595,242658101
1645420809.1379783,242660640
1645420809.3392158,242660994
1645420809.5401824,242661357
1645420809.741232,242661708
1645420809.9422097,242662066
1645420810.1434772,242662420
1645420810.3445718,242662775
1645420810.545548,242663126
1645420810.7464955,242663478
1645420810.9474373,242663831
1645420811.1483924,242664183
1645420811.3493369,242664539
1645420811.5502932,242664895
1645420811.751248,242665248
1645420811.952203,242665601
1645420812.1531656,242665957
1645420812.3541448,242666313
1645420812.555125,242666667
1645420812.7560754,242667020
1645420812.957037,242667376
1645420813.1579897,242667730
1645420813.358982,242668085
1645420813.5600507,242668440
1645420813.7611156,242668793
1645420813.9620984,242669147
1645420814.1630967,242669504
1645420814.3641076,242669859
1645420814.5650768,242670219
1645420814.7660894,242670571
1645420814.9670806,242670931
1645420815.1680818,242671284
1645420815.3690834,242671634
1645420815.570073,242671988
1645420815.771099,242672338
1645420815.9720879,242672692
1645420816.1731193,242673045
1645420816.374146,242673398
1645420816.575141,242673753
1645420816.776145,242674106
1645420816.9771376,242674457
1645420817.178174,242674814
1645420817.3792062,242675168
1645420817.5802116,242675523
1645420817.7811997,242675883
1645420817.9821916,242676239
1645420818.1831589,242676593
1645420818.3841927,242676949
1645420818.5851822,242677304
1645420818.7861764,242677659
1645420818.9871767,242678012
1645420819.1881723,242678386
1645420819.3892064,242678742
1645420819.5902047,242679108
1645420819.7912116,242679462
1645420819.9921808,242679824
1645420820.1932168,242680178
1645420820.3942149,242680532
1645420820.5952,242680884
1645420820.7961853,242681239
1645420820.997186,242681591
1645420821.1981726,242681944
1645420821.3991947,242682296
1645420821.6001792,242682650
1645420821.801176,242683002
1645420822.0021608,242683356
1645420822.2031941,242683708
1645420822.4042017,242684064
1645420822.6052384,242684418
1645420822.8062367,242684771
1645420823.0072348,242685127
1645420823.2082415,242685478
1645420823.4092364,242685832
1645420823.610227,242686188
1645420823.8112185,242686542
1645420824.012202,242686900
1645420824.213187,242687258
1645420824.414528,242687615
1645420824.6154377,242687980
1645420824.8163857,242688336
1645420825.0173416,242688697
1645420825.2183282,242689050
1645420825.419306,242689404
1645420825.620229,242689759
1645420825.8212144,242690114
1645420826.0221982,242690468
1645420826.2231507,242690824
1645420826.4241369,242691179
1645420826.6256304,242691534
1645420826.8268642,242691915
1645420827.0283146,242692310
1645420827.2293766,242692703
1645420827.4303472,242693098
1645420827.631305,242693490
1645420827.8323023,242694029
1645420828.033256,242694706
1645420828.23433,242695559
1645420828.435346,242696551
1645420828.6363454,242697564
1645420828.8373451,242698558
1645420829.0383708,242699553
1645420829.239399,242700550
1645420829.4403918,242701565
1645420829.6413498,242702568
1645420829.8423443,242703560
1645420830.0433452,242704559
1645420830.244345,242705553
1645420830.445349,242706551
1645420830.6463447,242707565
1645420830.8474038,242708560
1645420831.0484042,242709554
1645420831.2494235,242710550
1645420831.4504285,242711548
1645420831.6514242,242712566
1645420831.852345,242713567
1645420832.053403,242714566
1645420832.2544014,242715564
1645420832.4554036,242716198
1645420832.6563706,242716555
1645420832.8573334,242716911
1645420833.0583472,242717266
1645420833.2607894,242717620
1645420833.4618173,242717972
1645420833.6628494,242718326
1645420833.8638213,242718679
1645420834.0647974,242719034
1645420834.2657743,242719385
1645420834.4667473,242719739
1645420834.6677296,242720097
1645420834.8687432,242720451
1645420835.0698028,242720814
1645420835.270846,242721167
1645420835.4718251,242721520
1645420835.672802,242721875
1645420835.873777,242722229
1645420836.0747533,242722580
1645420836.2758038,242722933
1645420836.4767797,242723288
1645420836.6777585,242723644
1645420836.8787267,242724000
1645420837.0797088,242724353
1645420837.2807503,242724705
1645420837.4817197,242725061
1645420837.6827605,242725416
1645420837.8837817,242725770
1645420838.084748,242726127
1645420838.2857194,242726480
1645420838.4867387,242726833
1645420838.6877136,242727188
1645420838.8887446,242727541
1645420839.089724,242730018
1645420839.2909188,242730377
1645420839.4919417,242730740
1645420839.6929476,242731095
1645420839.8939388,242731448
1645420840.0949183,242731809
1645420840.295896,242732163
1645420840.4968798,242732514
1645420840.6978652,242732869
1645420840.8988447,242733223
1645420841.0998292,242733576
1645420841.300811,242733928
1645420841.5017872,242734282
1645420841.7027357,242734637
1645420841.903818,242734994
1645420842.1048307,242735345
1645420842.3057752,242735697
1645420842.5067573,242736053
1645420842.70774,242736408
1645420842.9087155,242736763
1645420843.1097379,242737120
1645420843.3107474,242737474
1645420843.5120249,242737829
1645420843.713017,242738186
1645420843.9139984,242738542
1645420844.1149828,242738897
1645420844.3159628,242739252
1645420844.5169406,242739616
1645420844.7179255,242739972
1645420844.9189074,242740332
1645420845.1198895,242740687
1645420845.3208742,242741051
1645420845.5218694,242741404
1645420845.722975,242741757
1645420845.9239616,242742110
1645420846.1249437,242742462
1645420846.3259203,242742815
1645420846.5269039,242743169
1645420846.727888,242743520
1645420846.9289207,242743875
1645420847.1299043,242744228
1645420847.3308535,242744582
1645420847.5318391,242744936
1645420847.732823,242745292
1645420847.9337976,242745647
1645420848.1347773,242746002
1645420848.3357563,242746358
1645420848.5367365,242746713
1645420848.7377849,242747067
1645420848.9387593,242747423
1645420849.139708,242747776
1645420849.340739,242748133
1645420849.5417817,242748501
1645420849.7427783,242748856
1645420849.9437618,242749218
1645420850.1447396,242749574
1645420850.345804,242749929
1645420850.5467906,242750283
1645420850.7477632,242750639
1645420850.948737,242750995
1645420851.149715,242751348
1645420851.3507504,242751703
1645420851.5517266,242752058
1645420851.7527056,242752413
1645420851.9537234,242752790
1645420852.154701,242753143
1645420852.3557174,242753496
1645420852.5567157,242753851
1645420852.7577362,242754205
1645420852.9587123,242754559
1645420853.1597366,242754910
1645420853.3607204,242755275
1645420853.561741,242755633
1645420853.762999,242755986
1645420853.963992,242756337
1645420854.16498,242756692
1645420854.365989,242757045
1645420854.5669782,242757407
1645420854.768016,242757761
1645420854.9689922,242758138
1645420855.170017,242758493
1645420855.3710096,242758847
1645420855.5719929,242759200
1645420855.77299,242759559
1645420855.9739861,242759911
1645420856.174993,242760266
1645420856.3760471,242760622
1645420856.5769858,242760975
1645420856.7780137,242761330
1645420856.978991,242761685
1645420857.180025,242762042
1645420857.3809705,242762396
1645420857.581946,242762753
1645420857.7829201,242763109
1645420857.9839253,242763465
1645420858.1849108,242763818
1645420858.3859031,242764173
1645420858.586891,242764550
1645420858.7878766,242764901
1645420858.9888566,242765254
1645420859.1898797,242765609
1645420859.390906,242765964
1645420859.591869,242766332
1645420859.792901,242766683
1645420859.99386,242767043
1645420860.1948974,242767396
1645420860.3960614,242767748
1645420860.597049,242768102
1645420860.7979777,242768455
1645420860.9989667,242768809
1645420861.1999936,242769163
1645420861.4009871,242769519
1645420861.6019251,242769873
1645420861.8029063,242770228
1645420862.003894,242770585
1645420862.2049088,242770940
1645420862.4059381,242771295
1645420862.606911,242771652
1645420862.8078904,242772009
1645420863.008868,242772363
1645420863.2099006,242772718
1645420863.4108856,242773073
1645420863.6118705,242773429
1645420863.8128412,242773782
1645420864.0138874,242774139
1645420864.2148821,242774495
1645420864.4158552,242774848
1645420864.616828,242775209
1645420864.817819,242775562
1645420865.01879,242775924
1645420865.219765,242776280
1645420865.4207394,242776635
1645420865.6217282,242776991
1645420865.8227794,242777343
1645420866.0237494,242777695
1645420866.2247195,242778046
1645420866.4257364,242778400
1645420866.626706,242778754
1645420866.8277333,242779107
1645420867.0287004,242779462
1645420867.2297301,242779816
1645420867.430701,242780170
1645420867.6316712,242780525
1645420867.8326397,242780881
1645420868.0335743,242781238
1645420868.2345076,242781594
1645420868.4354417,242781952
1645420868.636376,242782308
1645420868.8373096,242782662
1645420869.0382779,242783016
1645420869.239255,242785489
1645420869.4404187,242785845
1645420869.6413786,242786212
1645420869.842335,242786566
1645420870.0433452,242786928
1645420870.2446604,242787282
1645420870.4457357,242787636
1645420870.646746,242787991
1645420870.8477743,242788344
1645420871.0487573,242788698
1645420871.2497363,242789049
1645420871.45072,242789402
1645420871.6517549,242789758
1645420871.852723,242790111
1645420872.0537386,242790466
1645420872.2547576,242790820
1645420872.4557414,242791173
1645420872.6567419,242791526
1645420872.8577962,242791882
1645420873.0587795,242792237
1645420873.2597537,242792589
1645420873.4607344,242792941
1645420873.6617332,242793296
1645420873.8627152,242793651
1645420874.063743,242794006
1645420874.264805,242794359
1645420874.4657788,242794712
1645420874.6667578,242795078
1645420874.8677492,242795432
1645420875.068716,242795793
1645420875.2697518,242796149
1645420875.470732,242796504
1645420875.6717346,242796860
1645420875.872744,242797217
1645420876.0737283,242797571
1645420876.2748163,242797926
1645420876.4758482,242798280
1645420876.6768317,242798636
1645420876.8778121,242798992
1645420877.0787938,242799346
1645420877.2797759,242799699
1645420877.480753,242800052
1645420877.6817362,242800407
1645420877.8828034,242800762
1645420878.083808,242801115
1645420878.2847726,242801469
1645420878.4857616,242801821
1645420878.6867433,242802173
1645420878.8878055,242802528
1645420879.0887878,242802881
1645420879.2897608,242803236
1645420879.4907417,242803601
1645420879.6918218,242803955
1645420879.8927982,242804306
1645420880.0937693,242804666
1645420880.2947626,242805019
1645420880.4957373,242805372
1645420880.6967168,242805726
1645420880.8977532,242806078
1645420881.098721,242806435
1645420881.2997532,242806789
1645420881.5007317,242807145
1645420881.7018206,242807503
1645420881.9027965,242807860
1645420882.1037848,242808216
1645420882.3047514,242808571
1645420882.5057316,242808925
1645420882.706732,242809280
1645420882.907796,242809635
1645420883.108768,242809991
1645420883.3097456,242810345
1645420883.5107298,242810699
1645420883.7117574,242811051
1645420883.9127312,242811405
1645420884.1137323,242811760
1645420884.314739,242812114
1645420884.5159855,242812477
1645420884.717012,242812830
1645420884.9179952,242813191
1645420885.1189842,242813545
1645420885.319999,242813899
1645420885.521001,242814252
1645420885.7220306,242814606
1645420885.9230833,242814961
1645420886.1240797,242815315
1645420886.3250787,242815671
1645420886.5261097,242816024
1645420886.727102,242816376
1645420886.928087,242816729
1645420887.1290364,242817082
1645420887.329998,242817439
1645420887.5310223,242817794
1645420887.7319808,242818149
1645420887.9330194,242818507
1645420888.1340196,242818860
1645420888.3349752,242819214
1645420888.5360496,242819592
1645420888.7371178,242819948
1645420888.9381032,242820303
1645420889.1391256,242820657
1645420889.3401537,242821013
1645420889.5411408,242821377
1645420889.7421246,242821729
1645420889.9431238,242822089
1645420890.1441715,242822444
1645420890.345116,242822799
1645420890.5461175,242823153
1645420890.747104,242823509
1645420890.9480968,242823865
1645420891.1491039,242824218
1645420891.350091,242824574
1645420891.551085,242824928
1645420891.7520807,242825283
1645420891.953075,242825635
1645420892.154036,242825990
1645420892.3549984,242826346
1645420892.5559564,242826698
1645420892.7569513,242827051
1645420892.9579444,242827404
1645420893.1589735,242827762
1645420893.3608246,242828118
1645420893.5618634,242828474
1645420893.7628613,242828831
1645420893.9638577,242829187
1645420894.164848,242829544
1645420894.3658357,242829900
1645420894.5668662,242830262
1645420894.7679803,242830617
1645420894.9689445,242830979
1645420895.1699555,242831335
1645420895.3709493,242831691
1645420895.5719106,242832046
1645420895.7729015,242832400
1645420895.973889,242832754
1645420896.1748796,242833109
1645420896.3758707,242833463
1645420896.576879,242833820
1645420896.7778692,242834173
1645420896.978849,242834528
1645420897.1798723,242834883
1645420897.3808591,242835236
1645420897.5818763,242835589
1645420897.7828553,242835943
1645420897.983779,242836297
1645420898.184809,242836650
1645420898.385809,242837003
1645420898.5868394,242837358
1645420898.7879,242837711
1645420898.988945,242838065
1645420899.1899617,242840522
1645420899.3911262,242840877
1645420899.5921848,242841243
1645420899.7931948,242841597
1645420899.9941623,242841957
1645420900.1951995,242842316
1645420900.3961694,242842674
1645420900.59714,242843028
1645420900.7980864,242843381
1645420900.999033,242843737
1645420901.2000444,242844090
1645420901.4010017,242844445
1645420901.6019976,242844799
1645420901.8029845,242845154
1645420902.0040784,242845507
1645420902.2050338,242845864
1645420902.4059808,242846218
1645420902.6070187,242846571
1645420902.807971,242846923
1645420903.0089872,242847276
1645420903.209981,242847629
1645420903.410963,242847985
1645420903.6119552,242848338
1645420903.8129315,242848690
1645420904.01392,242849043
1645420904.214899,242849397
1645420904.415886,242849749
1645420904.6168723,242850109
1645420904.8178697,242850463
1645420905.0188649,242850825
1645420905.2198532,242851184
1645420905.4209065,242851538
1645420905.6219435,242851894
1645420905.8229363,242852248
1645420906.0239305,242852601
1645420906.224921,242852955
1645420906.425905,242853312
1645420906.6269326,242853667
1645420906.8279274,242854021
1645420907.0289116,242854379
1645420907.2299676,242854734
1645420907.430948,242855089
1645420907.6319366,242855443
1645420907.8329272,242855798
1645420908.0339081,242856151
1645420908.2349184,242856506
1645420908.4359016,242856860
1645420908.6368873,242857213
1645420908.8378694,242857567
1645420909.038861,242857922
1645420909.2398427,242858275
1645420909.4408174,242858631
1645420909.6418333,242858995
1645420909.8428452,242859348
1645420910.0438695,242859708
1645420910.244861,242860062
1645420910.445849,242860416
1645420910.6468368,242860770
1645420910.8478281,242861122
1645420911.0488088,242861478
1645420911.2497969,242861830
1645420911.450743,242862184
1645420911.6517808,242862538
1645420911.8527675,242862894
1645420912.0537567,242863248
1645420912.2547755,242863601
1645420912.455727,242863955
1645420912.6567984,242864313
1645420912.8577871,242864669
1645420913.0587723,242865024
1645420913.259876,242865379
1645420913.4608626,242865734
1645420913.6618543,242867082
1645420913.8632078,242867434
1645420914.0641747,242867789
1645420914.2652123,242868144
1645420914.4661536,242868498
1645420914.6671412,242869808
1645420914.8682177,242870163
1645420915.0691862,242870540
1645420915.270163,242871533
1645420915.4713051,242871886
1645420915.672076,242872545
1645420915.8730865,242872903
1645420916.0741048,242873258
1645420916.2750998,242873612
1645420916.476096,242873964
1645420916.6770895,242874317
1645420916.878037,242874672
1645420917.0789964,242875026
1645420917.2799883,242875380
1645420917.4810176,242875734
1645420917.6819565,242876088
1645420917.8829453,242876441
1645420918.083951,242876795
1645420918.2849488,242877149
1645420918.485956,242877507
1645420918.686956,242877886
1645420918.8879554,242878242
1645420919.0889447,242878600
1645420919.2899384,242878955
1645420919.4909003,242879319
1645420919.6918876,242879675
1645420919.8929503,242880030
1645420920.093942,242880391
1645420920.2951536,242880749
1645420920.4961889,242881104
1645420920.6971622,242881457
1645420920.898145,242881814
1645420921.0991333,242882172
1645420921.3001268,242882525
1645420921.5011094,242882879
1645420921.7020516,242883233
1645420921.9030082,242883585
1645420922.103992,242883940
1645420922.304985,242884291
1645420922.5059786,242884644
1645420922.7069476,242884996
1645420922.9079316,242885350
1645420923.1089206,242885703
1645420923.30991,242886060
1645420923.5108976,242886415
1645420923.7118833,242886770
1645420923.9128785,242887123
1645420924.1138625,242887477
1645420924.314851,242887830
1645420924.5158257,242888189
1645420924.7168822,242888543
1645420924.9178917,242888902
1645420925.1189334,242889257
1645420925.3199723,242889616
1645420925.5210266,242889972
1645420925.7220128,242890324
1645420925.922984,242890676
1645420926.1239944,242891028
1645420926.3249977,242891383
1645420926.5260634,242891737
1645420926.7269092,242892093
1645420926.927943,242892447
1645420927.129016,242892802
1645420927.330082,242893155
1645420927.5310884,242893511
1645420927.7321222,242893867
1645420927.93312,242894222
1645420928.134083,242894576
1645420928.3350801,242894932
1645420928.53608,242895286
1645420928.737049,242895639
1645420928.9380414,242895992
1645420929.1390753,242898455
1645420929.3403134,242898831
1645420929.5413048,242899197
1645420929.7422647,242899554
1645420929.9432354,242899913
1645420930.144355,242900266
1645420930.3454337,242900621
1645420930.546435,242900974
1645420930.747399,242901328
1645420930.9483738,242901682
1645420931.1493444,242902036
1645420931.3503017,242902390
1645420931.5512974,242902747
1645420931.7522657,242903101
1645420931.953266,242903457
1645420932.1542294,242903813
1645420932.3552005,242904168
1645420932.5561645,242904522
1645420932.7571573,242904877
1645420932.9581401,242905232
1645420933.1591115,242905584
1645420933.360123,242905937
1645420933.5611203,242906292
1645420933.7621224,242906649
1645420933.9630654,242907002
1645420934.164094,242907356
1645420934.3650863,242907710
1645420934.5660863,242908074
1645420934.7670493,242908428
1645420934.9680407,242908790
1645420935.1691113,242909144
1645420935.3701124,242909498
1645420935.5711212,242909855
1645420935.7720923,242910212
1645420935.9730933,242910566
1645420936.174092,242910920
1645420936.3750882,242911274
1645420936.5761244,242911629
1645420936.7770882,242911983
1645420936.9780636,242912337
1645420937.1790628,242912692
1645420937.3800638,242913046
1645420937.5810647,242913400
1645420937.7820976,242913753
1645420937.9831092,242914111
1645420938.1840973,242914467
1645420938.3850641,242914820
1645420938.5860882,242915175
1645420938.7870843,242915532
1645420938.9880872,242915887
1645420939.1890855,242916242
1645420939.3900788,242916594
1645420939.5910795,242916957
1645420939.7920804,242917312
1645420939.9930406,242917672
1645420940.1940844,242918025
1645420940.3950725,242918377
1645420940.5960615,242918731
1645420940.7970877,242919084
1645420940.9980862,242919440
1645420941.1990843,242919791
1645420941.4000537,242920143
1645420941.6010888,242920499
1645420941.8020627,242920852
1645420942.0030856,242921206
1645420942.204055,242921564
1645420942.4050603,242921917
1645420942.6060877,242922272
1645420942.807076,242922624
1645420943.0080643,242922976
1645420943.2090325,242923333
1645420943.410003,242923688
1645420943.611001,242924042
1645420943.8119977,242924400
1645420944.0129704,242924755
1645420944.2139688,242925110
1645420944.4150379,242925467
1645420944.6163745,242925831
1645420944.8173213,242926184
1645420945.018304,242926546
1645420945.2192848,242926903
1645420945.4202614,242927259
1645420945.6212566,242927615
1645420945.8225818,242927969
1645420946.0235715,242928321
1645420946.224552,242928677
1645420946.4254956,242929033
1645420946.6264346,242929388
1645420946.82737,242929742
1645420947.0283043,242930095
1645420947.229285,242930449
1645420947.4302585,242930804
1645420947.631233,242931160
1645420947.832214,242931515
1645420948.033185,242931867
1645420948.2341597,242932221
1645420948.4352736,242932575
1645420948.6362603,242932953
1645420948.8372245,242933306
1645420949.0381858,242933663
1645420949.2391467,242934016
1645420949.4401238,242934371
1645420949.6410966,242934739
1645420949.842077,242935091
1645420950.0429533,242935449
1645420950.244061,242935803
1645420950.445043,242936158
1645420950.6460176,242936512
1645420950.846964,242936866
1645420951.047954,242937223
1645420951.2489374,242937578
1645420951.449912,242937932
1645420951.6509154,242938287
1645420951.851918,242938640
1645420952.0529032,242938994
1645420952.253878,242939348
1645420952.4548585,242939701
1645420952.65584,242940055
1645420952.8568192,242940410
1645420953.0578024,242940763
1645420953.258777,242941114
1645420953.4605246,242941467
1645420953.661467,242941830
1645420953.862418,242942182
1645420954.063367,242942535
1645420954.264313,242942890
1645420954.465285,242943244
1645420954.6662612,242943605
1645420954.8672347,242943958
1645420955.068207,242944319
1645420955.2691767,242944673
1645420955.4701543,242945026
1645420955.6711287,242945377
1645420955.8721244,242945728
1645420956.0733297,242946078
1645420956.2743363,242946431
1645420956.4753149,242946784
1645420956.676294,242947139
1645420956.877292,242947490
1645420957.0782628,242947846
1645420957.279245,242948200
1645420957.4802217,242948555
1645420957.6811976,242948910
1645420957.882165,242949266
1645420958.0831473,242949619
1645420958.2841647,242949972
1645420958.4851456,242950325
1645420958.6861186,242950679
1645420958.8870602,242951034
1645420959.088001,242951390
1645420959.2889616,242953880
1645420959.4901223,242954245
1645420959.6910958,242954598
1645420959.8921113,242954950
1645420960.093052,242955311
1645420960.2940018,242955665
1645420960.4950206,242956019
1645420960.695964,242956372
1645420960.8969607,242956725
1645420961.0979316,242957079
1645420961.2989047,242957430
1645420961.4998727,242957782
1645420961.700889,242958135
1645420961.901876,242958488
1645420962.1028593,242958842
1645420962.3038647,242959196
1645420962.5048466,242959548
1645420962.7057946,242959901
1645420962.9067454,242960253
1645420963.1077085,242960606
1645420963.3086908,242960961
1645420963.5096955,242961316
1645420963.7106922,242961670
1645420963.9116757,242962027
1645420964.1126046,242962381
1645420964.3135324,242962736
1645420964.514461,242963096
1645420964.7153866,242963448
1645420964.9163089,242963802
1645420965.117272,242964164
1645420965.3182411,242964528
1645420965.5192182,242964885
1645420965.720182,242965238
1645420965.921137,242965590
1645420966.1220837,242965943
1645420966.3230517,242966295
1645420966.5239983,242966645
1645420966.7249792,242967000
1645420966.926006,242967351
1645420967.1269941,242967705
1645420967.3279886,242968059
1645420967.5289764,242968412
1645420967.7299562,242968763
1645420967.9309545,242969115
1645420968.1319695,242969468
1645420968.3329551,242969819
1645420968.5339718,242970170
1645420968.7349474,242970522
1645420968.935942,242970874
1645420969.1369376,242971230
1645420969.3379364,242971582
1645420969.5389292,242971949
1645420969.7399235,242972306
1645420969.9409273,242972672
1645420970.1419327,242973027
1645420970.3429317,242973382
1645420970.5439262,242973736
1645420970.744924,242974089
1645420970.945913,242974441
1645420971.1469302,242974793
1645420971.3479242,242975145
1645420971.548903,242975500
1645420971.7498903,242975853
1645420971.9508495,242976208
1645420972.1518319,242976562
1645420972.3527818,242976915
1645420972.5537157,242977270
1645420972.754691,242977623
1645420972.9556193,242977975
1645420973.156539,242978328
1645420973.357469,242978682
1645420973.5583932,242979035
1645420973.7593498,242979388
1645420973.9603152,242979743
1645420974.161273,242980094
1645420974.362231,242980447
1645420974.563197,242980807
1645420974.7641776,242981160
1645420974.9651034,242981536
1645420975.1660912,242981889
1645420975.3670866,242982243
1645420975.568079,242982595
1645420975.769076,242982949
1645420975.9700294,242983304
1645420976.1709743,242983656
1645420976.37193,242984007
1645420976.572932,242984363
1645420976.7738836,242984714
1645420976.9748387,242985066
1645420977.1757927,242985420
1645420977.3767483,242985776
1645420977.577711,242986130
1645420977.778698,242986485
1645420977.9796941,242986837
1645420978.1806593,242987192
1645420978.3816774,242987544
1645420978.5826979,242987923
1645420978.783717,242988279
1645420978.984701,242988631
1645420979.185711,242988985
1645420979.3866873,242989342
1645420979.5877252,242989706
1645420979.7887306,242990060
1645420979.9897017,242990418
1645420980.1906836,242990772
1645420980.3919008,242991126
1645420980.59294,242991479
1645420980.7939456,242991834
1645420980.9949443,242992185
1645420981.1959538,242992537
1645420981.397005,242992891
1645420981.5979803,242993243
1645420981.7989836,242993596
1645420981.9999468,242993949
1645420982.2009459,242994305
1645420982.401954,242994660
1645420982.6029923,242995015
1645420982.804022,242995370
1645420983.0049827,242995724
1645420983.2059522,242996078
1645420983.4069526,242996433
1645420983.6079516,242996786
1645420983.808962,242997140
1645420984.009963,242997496
1645420984.210959,242997850
1645420984.4119685,242998204
1645420984.6129327,242998565
1645420984.8139358,242998919
1645420985.0149298,242999277
1645420985.2159224,242999628
1645420985.4169178,242999978
1645420985.6179135,243000333
1645420985.8189032,243000684
1645420986.0198832,243001038
1645420986.2208893,243001390
1645420986.421888,243001744
1645420986.6228912,243002097
1645420986.8238897,243002449
1645420987.0248885,243002803
1645420987.2258797,243003154
1645420987.426868,243003506
1645420987.6278608,243003858
1645420987.8288531,243004213
1645420988.029876,243004563
1645420988.2308686,243004916
1645420988.4318647,243005269
1645420988.6328146,243005625
1645420988.833805,243005979
1645420989.034805,243006331
1645420989.2358096,243008759
1645420989.4369853,243009118
1645420989.6380095,243009483
1645420989.8390296,243009858
1645420990.0400155,243010215
1645420990.241307,243010569
1645420990.4423046,243010924
1645420990.6433594,243011278
1645420990.8443232,243011631
1645420991.045274,243011982
1645420991.2462406,243012335
1645420991.4472764,243012689
1645420991.6482358,243013041
1645420991.8491833,243013394
1645420992.0501573,243013749
1645420992.2511458,243014100
1645420992.4521904,243014454
1645420992.6531584,243014808
1645420992.8541121,243015162
1645420993.055095,243015514
1645420993.2560782,243015865
1645420993.457032,243016217
1645420993.6580188,243016568
1645420993.858993,243016921
1645420994.0599833,243017272
1645420994.260981,243017625
1645420994.4620142,243017982
1645420994.6629853,243018345
1645420994.863963,243018696
1645420995.0649228,243019060
1645420995.265918,243019414
1645420995.4669096,243019769
1645420995.6678772,243020126
1645420995.8688462,243020481
1645420996.0698493,243020836
1645420996.2708113,243021189
1645420996.4717684,243021542
1645420996.672728,243021895
1645420996.8736913,243022249
1645420997.0746987,243022605
1645420997.2757196,243022958
1645420997.4766781,243023310
1645420997.6776829,243023661
1645420997.8787103,243024014
1645420998.0797057,243024364
1645420998.2807045,243024714
1645420998.481709,243025068
1645420998.682686,243025420
1645420998.8836873,243025773
1645420999.084689,243026126
1645420999.2856467,243026481
1645420999.4866505,243026834
1645420999.6876101,243027195
1645420999.88856,243027547
1645421000.0893333,243027906
1645421000.2902968,243028259
1645421000.4912627,243028611
1645421000.692219,243028961
1645421000.8931396,243029313
1645421001.0940943,243029667
